,Unnamed: 0,title,is_fake
2002,2002,шойгу_NOUN объявлять_VERB экстренный_ADJ проведение_NOUN военный_ADJ учение_NOUN павлодарский_ADJ петропавловский_ADJ область_NOUN казахстан_NOUN,1
2003,2003,минкульт_NOUN выпускать_VERB исправлять_VERB редакция_NOUN сборник_NOUN песня_NOUN виктор_NOUN цой_NOUN,1
2004,2004,роскачество_NOUN замачивать_VERB сжигать_VERB мужской_ADJ носок_NOUN pierre_X cardin_X modis_X,0
2005,2005,анатолий_NOUN вассерман_NOUN снимать_VERB выборы_NOUN подкуп_NOUN избиратель_NOUN игрушка_NOUN страна_NOUN нато_NOUN,1
2006,2006,лантатура_NOUN заводить_VERB административный_ADJ дело_NOUN,0
2007,2007,ea_X объединять_VERB grand_X theft_X auto_X симпсон_NOUN,0
2008,2008,игра_NOUN профессор_NOUN лейтон_NOUN адвокат_NOUN райт_NOUN выпускать_VERB европа_NOUN март_NOUN,0
2009,2009,москвич_NOUN получать_VERB год_NOUN строгий_ADJ режим_NOUN подделка_NOUN qrкода_X,1
2010,2010,создание_NOUN банк_NOUN развитие_NOUN оплачивать_VERB ликвидация_NOUN банк_NOUN,0
2011,2011,антимонопольщик_NOUN заподозривать_VERB ашан_NOUN дискриминация_NOUN хлебозавод_NOUN,0
2012,2012,muse_X смещать_VERB вера_NOUN линн_NOUN вершина_NOUN британский_ADJ чарт_NOUN,0
2013,2013,финанс_NOUN подсчитывать_VERB состояние_NOUN самый_DET богатый_ADJ человек_NOUN россия_NOUN,0
2014,2014,гарик_NOUN мартиросян_NOUN обвинять_VERB правительство_NOUN использование_NOUN шутка_NOUN comedy_X club_X подготовка_NOUN закон_NOUN,1
2015,2015,ртс_X приостанавливать_VERB торги_NOUN акция_NOUN афк_X система_NOUN изза_NOUN резкий_ADJ рост_NOUN,0
2016,2016,джон_NOUN гудман_NOUN позвать_VERB мальчишник_NOUN вегас_NOUN,0
2017,2017,губернатор_NOUN краснодарский_ADJ край_NOUN понадобиться_VERB телочка_NOUN который_DET давать_VERB,1
2018,2018,геофизик_NOUN создавать_VERB алмазный_ADJ камера_NOUN моделирование_NOUN мантия_NOUN земля_NOUN,0
2019,2019,латвийский_ADJ нейросеть_NOUN научаться_VERB определять_VERB раса_NOUN форма_NOUN череп_NOUN помощь_NOUN штангенциркуль_NOUN,1
2020,2020,райан_NOUN рейнольдс_NOUN сыграть_VERB пикатить_VERB,0
2021,2021,уаз_NOUN получать_VERB госзаказ_NOUN изготовление_NOUN митрополитомобиль_NOUN ульяновский_ADJ епархия_NOUN,1
2022,2022,заводной_ADJ ноутбук_NOUN получать_VERB премия_NOUN дизайн_NOUN,0
2023,2023,круз_NOUN осуждать_VERB техника_NOUN безопасность_NOUN афганский_ADJ каскадер_NOUN самолет_NOUN нужно_ADV держаться_VERB рука_NOUN,1
2024,2024,причина_NOUN триасовый_ADJ вымирание_NOUN становиться_VERB метан_NOUN,0
2025,2025,житель_NOUN калининградский_ADJ область_NOUN запрещать_VERB покидать_VERB регион_NOUN,1
2026,2026,допингпроба_NOUN российский_ADJ олимпиец_NOUN токио_NOUN освящать_VERB православный_ADJ священник_NOUN,1
2027,2027,российский_ADJ чиновник_NOUN вшивать_VERB торпеда_NOUN вызывающий_VERB чувство_NOUN отвращение_NOUN получение_NOUN взятка_NOUN,1
2028,2028,тренер_NOUN сборная_NOUN уругвай_NOUN называть_VERB стартовый_ADJ состав_NOUN матч_NOUN франция_NOUN,0
2029,2029,соратник_NOUN роберт_NOUN скотт_NOUN засекречивать_VERB запись_NOUN интимный_ADJ жизнь_NOUN пингвин_NOUN,0
2030,2030,новый_ADJ юбилей_NOUN горбачев_NOUN лицензия_NOUN выгребной_ADJ яма_NOUN побочный_ADJ эффект_NOUN крафтовой_ADJ пиво_NOUN трансгендер_NOUN популярный_ADJ мультфильм_NOUN наш_DET еженедельный_ADJ рубрика_NOUN панорама_NOUN неделя_NOUN,1
2031,2031,ветеран_NOUN война_NOUN год_NOUN потребовать_VERB строго_ADV наказывать_VERB хулиган_NOUN повесить_VERB свой_DET потирать_VERB эрмитаж_NOUN,1
2032,2032,everquest_X next_X обзаводиться_VERB консольный_ADJ версия_NOUN,0
2033,2033,франк_NOUN рибирать_VERB пропустить_VERB стыковой_ADJ матч_NOUN,0
2034,2034,коби_NOUN брайант_NOUN устанавливать_VERB снайперский_ADJ рекорд_NOUN сезон_NOUN,0
2035,2035,аукцион_NOUN лондон_NOUN продавать_VERB картина_NOUN серов_NOUN работа_NOUN фирма_NOUN фаберже_NOUN,0
2036,2036,altimo_X продавать_VERB часть_NOUN акция_NOUN vimpelcom_X расторжение_NOUN соглашение_NOUN норвежец_NOUN,0
2037,2037,газпром_NOUN одобрять_VERB повышение_NOUN цена_NOUN снг_NOUN общеевропейский_ADJ уровень_NOUN,0
2038,2038,доказывать_VERB неожиданный_ADJ польза_NOUN ожирение_NOUN,0
2039,2039,собор_NOUN фрауэнкирха_NOUN мюнхен_NOUN демонтировать_VERB шпиль_NOUN избежание_NOUN инцидент_NOUN петров_NOUN боширов_NOUN,1
2040,2040,сборная_NOUN хорватия_NOUN становиться_VERB обладатель_NOUN кубок_NOUN дэвис_NOUN,0
2041,2041,генпрокуратура_NOUN возбуждать_VERB уголовный_ADJ дело_NOUN отношение_NOUN александр_NOUN блок_NOUN упоминание_NOUN фонарь_NOUN стихотворение_NOUN ночь_NOUN улица_NOUN фонарь_NOUN аптека_NOUN,1
2042,2042,торговый_ADJ сеть_NOUN начинать_VERB поштучный_ADJ продажа_NOUN макароны_NOUN семечко_NOUN зерно_NOUN бобовый_ADJ,1
2043,2043,производитель_NOUN алкоголь_NOUN выступать_VERB против_ADP выход_NOUN украина_NOUN снг_NOUN,0
2044,2044,свиной_ADJ грипп_NOUN обрушивать_VERB акция_NOUN европейский_ADJ авиакомпания_NOUN,0
2045,2045,наступление_NOUN ходячий_ADJ мертвец_NOUN сша_NOUN показывать_VERB видео_NOUN,0
2046,2046,минобороны_NOUN россия_NOUN обменять_VERB старый_ADJ грузовик_NOUN новый_ADJ,0
2047,2047,российский_ADJ морской_ADJ пехотинец_NOUN готовиться_VERB высадка_NOUN залив_NOUN свинья_NOUN,1
2048,2048,ширевой_ADJ шура_NOUN ширнуться_VERB спешить_VERB шустро_ADV шприц_NOUN штанина_NOUN шуршать_VERB петербург_NOUN издавать_VERB сборник_NOUN скороговорка_NOUN помогать_VERB адаптироваться_VERB городской_ADJ реалия_NOUN,1
2049,2049,ребенок_NOUN запрещать_VERB вход_NOUN выставка_NOUN трэйси_NOUN эмин_NOUN,0
2050,2050,американец_NOUN испытывать_VERB танковый_ADJ орудие_NOUN будущее_NOUN,0
2051,2051,генпрокуратура_NOUN рф_NOUN возбуждать_VERB дело_NOUN против_ADP сборная_NOUN бельгия_NOUN подозрение_NOUN русофобия_NOUN,1
2052,2052,чемпион_NOUN олимпийский_ADJ игра_NOUN легкий_ADJ атлетика_NOUN выбывать_VERB конец_NOUN сезон_NOUN,0
2053,2053,виммбилльданн_NOUN купить_VERB пастушка_NOUN корова_NOUN,0
2054,2054,директор_NOUN гцси_NOUN обвинять_VERB власть_NOUN забалтывание_NOUN проект_NOUN новый_ADJ здание_NOUN,0
2055,2055,мчс_NOUN отправлять_VERB бригада_NOUN морж_NOUN борьба_NOUN энергетический_ADJ кризис_NOUN европа_NOUN,1
2056,2056,голкипер_NOUN клуб_NOUN нхл_NOUN вызывать_VERB сборная_NOUN россия_NOUN,0
2057,2057,рогозин_NOUN потребовать_VERB вернуть_VERB советский_ADJ радиотелескоп_NOUN который_DET американец_NOUN выдавать_VERB джеймс_NOUN уэбб_NOUN,1
2058,2058,первый_ADJ россиянин_NOUN прививать_VERB вакцина_NOUN pfizer_X награждать_VERB пятилетний_ADJ запас_NOUN виагра_NOUN,1
2059,2059,первый_ADJ поселенец_NOUN америка_NOUN прибывать_VERB россия_NOUN,0
2060,2060,ребенок_NOUN полицейский_ADJ росгвардеец_NOUN смочь_VERB посещать_VERB несанкционированный_ADJ митинг_NOUN рамка_NOUN производственный_ADJ практика_NOUN,1
2061,2061,коап_NOUN дополнять_VERB статья_NOUN ответственность_NOUN репоста_NOUN иностранный_ADJ агент_NOUN,1
2062,2062,очередь_NOUN подавать_VERB суд_NOUN навальный_ADJ россиянин_NOUN достигать_VERB километр_NOUN,1
2063,2063,давид_NOUN хомак_NOUN сдавать_VERB свой_PRON кот_NOUN приют_NOUN изза_NOUN нацизм_NOUN,1
2064,2064,россиянин_NOUN выигрывать_VERB суд_NOUN еспча_NOUN автоматически_ADV признавать_VERB иностранный_ADJ агент_NOUN,1
2065,2065,работать_VERB студент_NOUN лишать_VERB стипендия_NOUN,1
2066,2066,книга_NOUN введение_NOUN женщина_NOUN входить_VERB шортлистый_ADJ премия_NOUN национальный_ADJ бестселлер_NOUN,1
